id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,KwH,KwH per Hari,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi,resample_date,data_points_count
605000,20,1/1/2024,251400319,7962312.222,796.2312222,,0,227.2777778,227.9166667,229.5416667,0,0,0,50.00027778,0.743169444,1/1/2024 14:20,1/1/2024 14:20,1/1/2024 14:20,70458,819218.75,9192845.111,0,-95.63888889,100,1/1/2024,1
609751,20,1/2/2024,251400319,8014410.128,801.4410128,5.209790598,0,225.4487179,226.4615385,228.025641,0.794871795,0,0,50.0024359,0.915258974,1/2/2024 23:40,1/2/2024 23:40,1/2/2024 23:40,70458,828753.7308,9254666.936,0,-97.44871795,100,1/2/2024,1
612442,20,1/3/2024,251400319,8050643.247,805.0643247,3.623311855,0,227.4805195,228.3766234,229.8701299,0.051948052,0,0,50.02506494,0.842380519,1/3/2024 23:40,1/3/2024 23:40,1/3/2024 23:40,70458,834990.1688,9295077.831,0,-97.85714286,100,1/3/2024,1
615944,20,1/4/2024,251400319,8095581,809.5581,4.493775325,0,227.3857143,228.1714286,229.5714286,0,0,0,50.00385714,0.81874,1/4/2024 22:20,1/4/2024 22:20,1/4/2024 22:20,70458,841593.6429,9347831.586,0,-95.74285714,100,1/4/2024,1
620394,20,1/5/2024,251400319,8135286.203,813.5286203,3.970520253,0,225.8987342,226.6202532,227.8481013,0,0,0,50.0164557,0.826153165,1/5/2024 22:20,1/5/2024 22:20,1/5/2024 22:20,70458,847715.3671,9396757.873,0,-96.83544304,100,1/5/2024,1
625184,20,1/6/2024,251400319,8175485,817.5485,4.019879747,0,228.4473684,229,230.5,0,0,0,50.02315789,0.816118421,1/6/2024 22:20,1/6/2024 22:20,1/6/2024 22:20,70458,854038.4737,9447166.526,0,-93.34210526,100,1/6/2024,1
628889,20,1/7/2024,251400319,8203466.429,820.3466429,2.798142857,0,228.0238095,228.6190476,230,0,0,0.761904762,50.01214286,0.815828571,1/7/2024 22:20,1/7/2024 22:20,1/7/2024 22:20,70458,860379.8095,9483701.476,0,-92.5952381,100,1/7/2024,1
631435,20,1/8/2024,251400319,8224976.41,822.497641,2.150998168,0,223.3333333,224.4358974,225.7179487,0,0,0,50.00564103,0.824623077,1/8/2024 14:30,1/8/2024 14:30,1/8/2024 14:30,70501.64103,864215.1795,9510950.487,0,-98.84615385,100,1/8/2024,1
637800,20,1/9/2024,251400319,8340686.25,834.068625,11.57098397,0,228.375,228.875,230.5,0,0,0,50.01375,0.7363,1/9/2024 23:50,1/9/2024 23:50,1/9/2024 23:50,71971,875179.375,9636629.125,0,-97,100,1/9/2024,1
638012,20,1/10/2024,251400319,8359651.074,835.9651074,1.896482383,0,227.2684564,227.9530201,229.4496644,0,0,0.161073826,50.01966443,0.790344966,1/10/2024 23:50,1/10/2024 23:50,1/10/2024 23:50,72039.18792,878254.1208,9660542.114,0,-95.48322148,100,1/10/2024,1
642426,20,1/11/2024,251400319,8385265.447,838.5265447,2.561437298,0,226.7829787,227.412766,229.012766,0.025531915,0,0.127659574,50.01646809,0.78449234,1/11/2024 23:50,1/11/2024 23:50,1/11/2024 23:50,72123.85532,882330.4681,9692416.157,0,-96.20425532,100,1/11/2024,1
