id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,KwH,KwH per Hari,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi,resample_date,data_points_count
606046,47,1/1/2024,251400322,29307816.13,2930.781613,,0,226.3064516,226.9677419,228.4516129,1.935483871,1.064516129,1,49.9966129,0.764182258,1/1/2024 22:20,1/1/2024 22:20,1/1/2024 22:20,5440107.081,3047949.016,33565732.06,0,-119.6451613,78,1/1/2024,1
613495,47,1/3/2024,251400322,29835711.11,2983.571111,52.78949821,0,226.0222222,227.1111111,228.6,5.066666667,1.911111111,1.933333333,50.032,0.888284444,1/3/2024 23:50,1/3/2024 23:50,1/3/2024 23:50,5531944.356,3118926.956,34173584.16,0,-119.9555556,78,1/3/2024,1
615942,47,1/4/2024,251400322,30002909.38,3000.290938,16.71982639,0,227.15625,227.9375,229.5,2.46875,1.15625,0.1875,49.993125,0.782434375,1/4/2024 6:20,1/4/2024 6:20,1/4/2024 6:20,5557892.406,3141568,34364779.78,0,-119.71875,78,1/4/2024,1
621515,47,1/5/2024,251400322,30640097.56,3064.009756,63.7188186,0,227.5121951,228.0731707,229.5365854,2.56097561,1.609756098,1.243902439,50.0295122,0.79225122,1/5/2024 23:40,1/5/2024 23:40,1/5/2024 23:40,5619442.098,3217215,35082630.22,0,-118.7073171,78,1/5/2024,1
623035,47,1/6/2024,251400322,30707345.59,3070.734559,6.724802726,0,228.4264706,228.8676471,230.5735294,1.970588235,1.058823529,0,50.02,0.718551471,1/6/2024 23:50,1/6/2024 23:50,1/6/2024 23:50,5655538.809,3229779.824,35172167.16,0,-119.7647059,78,1/6/2024,1
626673,47,1/7/2024,251400322,30831168.42,3083.116842,12.38228328,0,227.9052632,228.4,230.0736842,1.884210526,1.073684211,0,50.00568421,0.742313684,1/7/2024 23:50,1/7/2024 23:50,1/7/2024 23:50,5732509.768,3254149.989,35341385.49,0,-119.0105263,78,1/7/2024,1
630449,47,1/8/2024,251400322,31027634.15,3102.763415,19.64657253,0,225.8658537,226.6219512,228.1585366,3.987804878,1.536585366,1.073170732,50.01182927,0.825057317,1/8/2024 23:50,1/8/2024 23:50,1/8/2024 23:50,5788528.341,3281151.768,35577725.93,0,-119.5243902,78,1/8/2024,1
634351,47,1/9/2024,251400322,31365840.7,3136.58407,33.82065513,0,226.2325581,226.8953488,228.4767442,3.860465116,1.558139535,1.197674419,49.99953488,0.849793023,1/9/2024 23:50,1/9/2024 23:50,1/9/2024 23:50,5832095.523,3319797.837,35957788.56,0,-119.9883721,78,1/9/2024,1
638003,47,1/10/2024,251400322,31666668.75,3166.666875,30.08280523,0,226.8229167,227.4583333,229.25,3.677083333,1.958333333,0.739583333,50.01645833,0.806992708,1/10/2024 23:50,1/10/2024 23:50,1/10/2024 23:50,5878148.302,3355165.104,36301932.81,0,-120.2916667,78,1/10/2024,1
642396,47,1/11/2024,251400322,31937815.24,3193.781524,27.11464881,0,227.0857143,227.6047619,229.3333333,4.233333333,2.038095238,0.966666667,50.01609524,0.795962857,1/11/2024 23:50,1/11/2024 23:50,1/11/2024 23:50,5917893.495,3386252.929,36613320.29,0,-120.4238095,78,1/11/2024,1
